paid_status,gender,education,married_status,city,province,agerange,Age,salary,Category
Paid,Male,Self Employed,Unmarried,Trichy,TAMIL NADU,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Gandhinagar,GUJARAT,25-35,25,5,Fair
Paid,Male,Post Graduate,Unmarried,Sullia,KARNATAKA,25-35,29,4,Fair
Paid,Male,Graduate,Unmarried,Perundurai,TAMIL NADU,25-35,27,4,Excellent
Paid,Female,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,33,4,Fair
Paid,Male,Post Graduate,Married,Coimbatore,Tamil Nadu,>35,37,5,Bad
Paid,Male,Post Graduate,Married,Jaipur,RAJASTHAN,25-35,34,4,Excellent
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,33,5,Excellent
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,33,5,Fair
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,27,3,Bad
Paid,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,34,4,Bad
Paid,Male,10th-12th,Unmarried,Coimbatore North,TAMIL NADU,25-35,32,5,Bad
Paid,Male,Self Employed,Married,Erode,TAMIL NADU,25-35,30,4,Fair
Paid,Male,Self Employed,Unmarried,Aurangabad,MAHARASHTRA,>35,37,4,Bad
Paid,Male,Post Graduate,Unmarried,Sanganer,RAJASTHAN,25-35,34,5,Fair
Paid,Male,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,>35,36,4,Bad
Paid,Male,Self Employed,Married,Chennai City Corporation,TAMIL NADU,25-35,32,4,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,35,4,Excellent
Paid,Male,Self Employed,Married,Hyderabad,Telangana,>35,37,4,Bad
Paid,Male,Self Employed,Married,Bangalore North,KARNATAKA,25-35,29,4,Bad
Paid,Male,Graduate,Unmarried,Mylapore - Triplicane,TAMIL NADU,25-35,35,4,Bad
Paid,Male,Graduate,Married,Panvel,MAHARASHTRA,25-35,29,3,Bad
Paid,Male,Post Graduate,Unmarried,Jogeshwari East,MAHARASHTRA,25-35,26,4,Fair
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,29,4,Fair
Paid,Male,10th-12th,Married,Daskroi,GUJARAT,25-35,32,4,Good
Paid,Female,Graduate,Married,Mambalam,TAMIL NADU,25-35,28,4,Bad
Paid,Male,10th-12th,Unmarried,Bangalore South,KARNATAKA,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Ponnuru,ANDHRA PRADESH,25-35,26,4,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,33,6,Excellent
Paid,Male,Post Graduate,Married,Coimbatore,Tamil Nadu,25-35,34,4,Good
Paid,Male,Self Employed,Married,Ahmadabad City,GUJARAT,25-35,32,5,Bad
Paid,Male,Self Employed,Unmarried,NA,CHATTISGARH,25-35,25,4,Excellent
Paid,Male,Self Employed,Unmarried,Ongole,ANDHRA PRADESH,25-35,31,5,Excellent
Paid,Male,Self Employed,Married,Chennai City Corporation,TAMIL NADU,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Gudlavalleru,ANDHRA PRADESH,25-35,30,5,Bad
Paid,Male,Post Graduate,Married,Indore,MADHYA PRADESH,25-35,30,5,Bad
Paid,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,25,4,Excellent
Paid,Male,Self Employed,Unmarried,Tada,ANDHRA PRADESH,25-35,29,4,Excellent
Paid,Male,Post Graduate,Unmarried,Tirupattur,TAMIL NADU,<25,22,4,Excellent
Paid,Male,Graduate,Married,Bhiwandi,MAHARASHTRA,>35,37,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,27,4,Excellent
Paid,Male,Graduate,Married,Mumbai,MAHARASHTRA,>35,39,4,Excellent
Paid,Male,Post Graduate,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,32,6,Excellent
Paid,Male,Self Employed,Unmarried,Gandhi Nagar,GUJARAT,25-35,29,5,Excellent
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Vadodara,GUJARAT,<25,23,4,Fair
Paid,Female,10th-12th,Unmarried,Warangal,TELANGANA,>35,38,3,Fair
Paid,Female,10th-12th,Married,Bhopal,Madhya Pradesh,>35,37,6,Good
Paid,Male,Self Employed,Married,Vadodara,GUJARAT,25-35,33,5,Good
Paid,Male,Post Graduate,Married,Pune,Maharashtra,25-35,33,6,Good
Paid,Male,Post Graduate,Married,Thiruvananthapuram,KERALA,>35,40,5,Bad
Paid,Male,Self Employed,Married,Sehore,MADHYA PRADESH,>35,39,4,Bad
Paid,Male,Self Employed,Married,Jaipur,RAJASTHAN,25-35,33,4,Excellent
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,35,4,Excellent
Paid,Male,Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,>35,36,4,Excellent
Paid,Male,Post Graduate,Unmarried,Khairatabad,TELANGANA,25-35,31,5,Excellent
Paid,Male,Post Graduate,Unmarried,Visakhapatnam (Urban),ANDHRA PRADESH,25-35,25,4,Fair
Paid,Male,Graduate,Married,NA,MAHARASHTRA,25-35,28,4,Fair
Paid,Male,Post Graduate,Unmarried,Haveli,MAHARASHTRA,25-35,26,5,Good
Paid,Male,Graduate,Married,Ahmadabad City,GUJARAT,>35,38,4,Good
Paid,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,<25,22,4,Excellent
Paid,Male,Self Employed,Unmarried,Mysore,KARNATAKA,25-35,26,4,Fair
Paid,Female,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,32,5,Bad
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,25-35,30,4,Bad
Paid,Male,Self Employed,Married,Ahmadabad City,GUJARAT,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Warangal,Telangana,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Aurangabad,MAHARASHTRA,25-35,30,6,Bad
Paid,Male,Post Graduate,Unmarried,Karvir,MAHARASHTRA,>35,36,3,Bad
Paid,Female,Post Graduate,Married,Visakhapatnam,Andhra Pradesh,25-35,30,4,Bad
Paid,Male,Post Graduate,Married,Jabalpur,Madhya Pradesh,25-35,33,4,Bad
Paid,Male,Graduate,Unmarried,Ahmedabad,Gujarat,25-35,28,4,Excellent
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,<25,22,3,Fair
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,24,4,Fair
Paid,Male,Post Graduate,Unmarried,Amravati,Maharashtra,<25,22,4,Fair
Paid,Male,Post Graduate,Married,Thiruvananthapuram,KERALA,>35,40,5,Bad
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,<25,23,4,Bad
Paid,Male,Post Graduate,Unmarried,Sriperumbudur,TAMIL NADU,<25,23,4,Bad
Paid,Male,Post Graduate,Unmarried,Ponnuru,ANDHRA PRADESH,25-35,26,4,Bad
Paid,Male,Post Graduate,Married,tirupur,TAMIL NADU,25-35,26,4,Bad
Paid,Male,Self Employed,Unmarried,Bangalore South,KARNATAKA,25-35,25,4,Bad
Paid,Male,Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,25,3,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,TAMIL NADU,25-35,27,6,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,34,4,Bad
Paid,Male,Graduate,Unmarried,Hyd,TELANGANA,<25,22,3,Bad
Paid,Male,Post Graduate,Married,Secunderabad,TELANGANA,25-35,32,4,Bad
Paid,Male,Self Employed,Unmarried,Coimbatore South,TAMIL NADU,25-35,30,4,Bad
Paid,Male,Graduate,Married,Gandhi Nagar,GUJARAT,25-35,35,4,Bad
Paid,Male,Graduate,Married,Salem,TAMIL NADU,25-35,32,4,Bad
Paid,Male,Graduate,Married,Mumbai,MAHARASHTRA,25-35,29,4,Bad
Paid,Male,Graduate,Married,Madurai North,TAMIL NADU,25-35,34,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,34,4,Excellent
Paid,Male,Self Employed,Unmarried,Bangalore South,KARNATAKA,25-35,25,4,Excellent
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,31,4,Fair
Paid,Male,Graduate,Unmarried,Hubli,Karnataka,>35,38,5,Fair
Paid,Male,Post Graduate,Unmarried,Ambarnath,MAHARASHTRA,<25,22,4,Fair
Paid,Male,Post Graduate,Married,Pune City,MAHARASHTRA,25-35,26,4,Fair
Paid,Male,Post Graduate,Unmarried,Poonamallee,TAMIL NADU,>35,36,5,Fair
Paid,Male,Self Employed,Unmarried,Mysore,KARNATAKA,25-35,30,5,Fair
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,33,4,Fair
Paid,Male,Self Employed,Married,Sullia,KARNATAKA,>35,39,5,Fair
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,35,4,Fair
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,<25,23,4,Fair
Paid,Male,Graduate,Married,Tiruppur,TAMIL NADU,25-35,31,4,Good
Paid,Female,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,34,4,Good
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,35,4,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Warangal,Telangana,25-35,28,4,Bad
Paid,Male,Self Employed,Married,Warangal,Telangana,25-35,34,5,Bad
Paid,Male,Graduate,Married,Kalyan,MAHARASHTRA,25-35,34,6,Bad
Paid,Male,Graduate,Married,Huzur,MADHYA PRADESH,25-35,30,5,Bad
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,31,5,Bad
Paid,Male,Graduate,Married,Bhiwandi,MAHARASHTRA,>35,37,4,Excellent
Paid,Male,Post Graduate,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,30,5,Excellent
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,27,4,Excellent
Paid,Male,Graduate,Unmarried,Kalyan,MAHARASHTRA,>35,37,5,Excellent
Paid,Male,Graduate,Married,Ambarnath,MAHARASHTRA,>35,38,5,Fair
Paid,Male,Post Graduate,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,31,4,Good
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,28,5,Good
Paid,Male,Graduate,Married,Anantavaram,ANDHRA PRADESH,25-35,28,6,Bad
Paid,Female,Graduate,Married,Goregaon West,MAHARASHTRA,>35,40,4,Bad
Paid,Male,Post Graduate,Married,Ambattur,TAMIL NADU,25-35,33,4,Excellent
Paid,Male,Graduate,Unmarried,Hyderabad,Telangana,25-35,29,4,Good
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Poonamallee,TAMIL NADU,25-35,31,4,Excellent
Paid,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,<25,22,4,Bad
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,30,4,Good
Paid,Male,Graduate,Married,Hyderabad,Telangana,>35,37,4,Bad
Paid,Female,Self Employed,Unmarried,Bangalore North,KARNATAKA,<25,24,4,Fair
Paid,Male,Self Employed,Married,Tiruchirappalli,TAMIL NADU,25-35,33,5,Fair
Paid,Male,Graduate,Unmarried,Jodhpur,Rajasthan,25-35,25,4,Bad
Paid,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Pollachi,TAMIL NADU,25-35,28,3,Bad
Paid,Male,Graduate,Unmarried,Sayan,GUJARAT,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Sakhinetipalli Mandal,ANDHRA PRADESH,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,32,6,Bad
Paid,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,<25,23,4,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,TAMIL NADU,<25,24,4,Bad
Paid,Male,Graduate,Married,NA,MAHARASHTRA,25-35,34,4,Bad
Paid,Male,Graduate,Unmarried,Manachanallur,TAMIL NADU,25-35,33,4,Excellent
Paid,Male,Self Employed,Married,Thane,MAHARASHTRA,>35,38,6,Excellent
Paid,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,27,5,Fair
Paid,Male,Graduate,Unmarried,Aurangabad,MAHARASHTRA,<25,23,4,Fair
Paid,Male,Graduate,Married,Vadodara,GUJARAT,25-35,34,4,Fair
Paid,Female,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,32,5,Fair
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,>35,39,4,Fair
Paid,Male,Self Employed,Married,Huzur,MADHYA PRADESH,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,31,4,Bad
Paid,Male,Graduate,Married,Bhimavaram,ANDHRA PRADESH,25-35,34,4,Excellent
Paid,Female,Post Graduate,Married,Bangalore South,KARNATAKA,25-35,27,4,Excellent
Paid,Male,Self Employed,Unmarried,Rajkot,GUJARAT,25-35,27,4,Excellent
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,26,4,Fair
Paid,Male,10th-12th,Unmarried,Ludhiana,PUNJAB,25-35,28,4,Excellent
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,32,6,Bad
Paid,Male,Post Graduate,Married,Uran,MAHARASHTRA,>35,36,6,Excellent
Paid,Male,Post Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,30,4,Fair
Paid,Male,Graduate,Unmarried,Indore,MADHYA PRADESH,25-35,28,5,Bad
Paid,Male,Graduate,Unmarried,Cittorgarh,RAJASTHAN,25-35,27,4,Bad
Paid,Male,Self Employed,Unmarried,Coimbatore South,TAMIL NADU,25-35,25,4,Bad
Paid,Male,Graduate,Unmarried,Visakhapatnam (Urban),ANDHRA PRADESH,25-35,30,5,Bad
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,>35,38,4,Bad
Paid,Male,Self Employed,Married,Bangalore North,KARNATAKA,25-35,34,5,Bad
Paid,Male,Post Graduate,Unmarried,Solapur North,MAHARASHTRA,25-35,26,3,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,TELANGANA,<25,24,4,Bad
Paid,Male,Self Employed,Married,Bangalore North,KARNATAKA,25-35,34,5,Bad
Paid,Male,Graduate,Married,Ahmadabad City,GUJARAT,>35,38,4,Excellent
Paid,Male,Graduate,Unmarried,Haveli,MAHARASHTRA,>35,38,5,Excellent
Paid,Female,Post Graduate,Unmarried,Rangareddy,TELANGANA,25-35,25,2,Fair
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,>35,40,6,Fair
Paid,Male,Post Graduate,Unmarried,Mysore,KARNATAKA,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,28,5,Fair
Paid,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,<25,24,4,Fair
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,31,4,Fair
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,28,5,Fair
Paid,Male,Post Graduate,Married,Madurai,Tamil Nadu,25-35,35,4,Bad
Paid,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,27,4,Bad
Paid,Male,NA,Unmarried,Huzur,MADHYA PRADESH,25-35,25,5,Bad
Paid,Male,10th-12th,Married,tirupur,TAMIL NADU,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,23,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,32,4,Excellent
Paid,Male,Self Employed,Married,Hyderabad,Telangana,25-35,30,5,Excellent
Paid,Male,Post Graduate,Married,Ahmedabad,Gujarat,>35,38,5,Excellent
Paid,Male,Post Graduate,Unmarried,Panvel,MAHARASHTRA,25-35,28,3,Excellent
Paid,Male,Post Graduate,Married,Sriperumbudur,TAMIL NADU,25-35,29,4,Excellent
Paid,Male,Post Graduate,Married,Golconda,TELANGANA,25-35,30,4,Excellent
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,<25,24,5,Fair
Paid,Male,Post Graduate,Unmarried,Vadodara,GUJARAT,<25,22,4,Fair
Paid,Female,Self Employed,Married,Pune City,MAHARASHTRA,25-35,29,4,Fair
Paid,Male,Graduate,Unmarried,Kalyan,MAHARASHTRA,25-35,25,4,Fair
Paid,Female,Post Graduate,Married,Mumbai,MAHARASHTRA,25-35,26,4,Fair
Paid,Male,10th-12th,Unmarried,Pune City,MAHARASHTRA,25-35,25,4,Fair
Paid,Male,Self Employed,Married,Tirupur,TAMIL NADU,25-35,26,5,Bad
Paid,Male,Post Graduate,Married,Belgaum,KARNATAKA,25-35,32,5,Fair
Paid,Male,Post Graduate,Unmarried,Vijayawada,Andhra Pradesh,<25,22,5,Bad
Paid,Male,Self Employed,Unmarried,Bangalore South,KARNATAKA,25-35,26,4,Fair
Paid,Female,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,26,4,Excellent
Paid,Male,Self Employed,Unmarried,Bhubaneshwar,Odisha,25-35,33,4,Excellent
Paid,Male,Post Graduate,Unmarried,Ernakulam,KERALA,25-35,35,4,Excellent
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,34,4,Fair
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,24,5,Bad
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,33,5,Bad
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,25-35,29,4,Excellent
Paid,Male,Graduate,Married,Mumbai,Maharashtra,25-35,33,4,Excellent
Paid,Male,Post Graduate,Unmarried,Gandhi Nagar,GUJARAT,25-35,30,5,Excellent
Paid,Male,Post Graduate,Unmarried,Kota,RAJASTHAN,25-35,27,4,Good
Paid,Male,Graduate,Married,Jaipur,RAJASTHAN,25-35,28,4,Good
Paid,Male,Self Employed,Unmarried,Guntur,ANDHRA PRADESH,25-35,32,4,Bad
Paid,Male,Post Graduate,Married,Faridabad,HARYANA,25-35,26,4,Excellent
Paid,Male,Graduate,Unmarried,Secunderabad,TELANGANA,25-35,27,4,Good
Paid,Male,Graduate,Married,Beawar,RAJASTHAN,25-35,29,4,Bad
Paid,Male,Graduate,Unmarried,Gmc,ASSAM,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Kunnathunad,KERALA,<25,23,4,Bad
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,30,4,Bad
Paid,Female,Self Employed,Unmarried,Nagpur (Urban),MAHARASHTRA,25-35,35,5,Bad
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,32,6,Bad
Paid,Female,Self Employed,Unmarried,Bangalore South,KARNATAKA,<25,24,4,Excellent
Paid,Male,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,25-35,27,4,Excellent
Paid,Male,Self Employed,Unmarried,Tambaram,TAMIL NADU,25-35,29,5,Good
Paid,Male,Graduate,Married,Hyderabad,TELANGANA,25-35,28,5,Bad
Paid,Male,Post Graduate,Unmarried,Nadiad,GUJARAT,<25,24,3,Bad
Paid,Male,Post Graduate,Married,Visakhapatnam (Rural),ANDHRA PRADESH,25-35,28,5,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,23,4,Bad
Paid,Male,Graduate,Unmarried,Rajahmundry Rural,ANDHRA PRADESH,<25,24,5,Bad
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,26,4,Excellent
Paid,Male,Self Employed,Unmarried,Indore,MADHYA PRADESH,25-35,28,4,Excellent
Paid,Male,Post Graduate,Married,Visakhapatnam,ANDHRA PRADESH,>35,38,4,Excellent
Paid,Male,Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,34,4,Excellent
Paid,Male,Post Graduate,Married,Nadiad,GUJARAT,>35,40,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,26,4,Excellent
Paid,Male,Graduate,Unmarried,Bengaluru,Karnataka,<25,24,4,Excellent
Paid,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,25-35,25,4,Fair
Paid,Male,Self Employed,Unmarried,Kota,RAJASTHAN,25-35,34,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,<25,24,4,Fair
Paid,Male,Self Employed,Unmarried,NA,MAHARASHTRA,<25,23,5,Bad
Paid,Male,Post Graduate,Married,Coimbatore South,TAMIL NADU,>35,37,5,Bad
Paid,Male,Graduate,Married,Bangalore North,KARNATAKA,25-35,31,4,Fair
Paid,Male,Self Employed,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,35,4,Good
Paid,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,>35,38,4,Bad
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,30,4,Bad
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,34,4,Bad
Paid,Male,Self Employed,Unmarried,Bangalore North,KARNATAKA,25-35,28,4,Excellent
Paid,Male,Graduate,Unmarried,Maval,MAHARASHTRA,25-35,26,4,Excellent
Paid,Male,10th-12th,Unmarried,Nashik,Maharashtra,25-35,30,4,Bad
Paid,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,25-35,32,4,Bad
Paid,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,30,4,Excellent
Paid,Male,10th-12th,Unmarried,Aurangabad,MAHARASHTRA,>35,37,4,Bad
Paid,Male,Graduate,Unmarried,Chennai,TAMIL NADU,25-35,34,5,Bad
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,26,4,Excellent
Paid,Male,Graduate,Married,Guntur,ANDHRA PRADESH,>35,36,4,Fair
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,29,5,Bad
Paid,Male,Post Graduate,Married,Egmore Nungambakkam,TAMIL NADU,>35,36,6,Bad
Paid,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,31,6,Bad
Paid,Male,Post Graduate,Unmarried,Aurangabad,MAHARASHTRA,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,<25,24,4,Fair
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,<25,22,4,Bad
Paid,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,29,4,Fair
Paid,Male,Post Graduate,Unmarried,Coimbatore North,TAMIL NADU,<25,23,4,Good
Paid,Male,Graduate,Unmarried,Jaipur,RAJASTHAN,<25,22,4,Excellent
Paid,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,32,4,Bad
Paid,Male,Graduate,Unmarried,Indore,Madhya Pradesh,25-35,26,4,Fair
Paid,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,>35,41,4,Good
Paid,Male,Post Graduate,Married,Bangalore South,KARNATAKA,25-35,29,4,Good
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,34,5,Bad
Paid,Male,Post Graduate,Unmarried,Gulbarga,KARNATAKA,25-35,29,4,Bad
Paid,Female,Post Graduate,Unmarried,Madurai,Tamil Nadu,25-35,27,3,Bad
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,33,5,Bad
Paid,Male,10th-12th,Married,Tondiarpet Fort St George,TAMIL NADU,25-35,27,4,Bad
Paid,Male,Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,27,4,Bad
Paid,Male,Self Employed,Married,Bangalore North,KARNATAKA,25-35,25,4,Excellent
Paid,Male,Graduate,Married,Jamnagar,GUJARAT,25-35,27,5,Excellent
Paid,Male,Self Employed,Married,Warangal,Telangana,>35,39,4,Excellent
Paid,Male,Post Graduate,Unmarried,Nanjangud,KARNATAKA,<25,23,4,Excellent
Paid,Male,Graduate,Unmarried,Surat,Gujarat,25-35,29,4,Excellent
Paid,Male,Post Graduate,Unmarried,Rajkot,GUJARAT,25-35,26,4,Excellent
Paid,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,25-35,28,4,Excellent
Paid,Female,Post Graduate,Unmarried,Thane,MAHARASHTRA,25-35,28,4,Fair
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,<25,24,4,Fair
Paid,Male,Graduate,Unmarried,Mumbai,Maharashtra,<25,23,4,Fair
Paid,Male,Post Graduate,Married,Nellore,ANDHRA PRADESH,>35,36,3,Fair
Paid,Male,Post Graduate,Married,Hayathnagar,TELANGANA,>35,36,4,Fair
Paid,Male,Post Graduate,Unmarried,Kamrej,GUJARAT,<25,24,5,Good
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,26,4,Good
Paid,Male,Post Graduate,Unmarried,NA,MAHARASHTRA,25-35,30,4,Good
Paid,Male,Post Graduate,Married,Nagpur,MAHARASHTRA,25-35,35,5,Good
Paid,Male,Post Graduate,Unmarried,Palghar,MAHARASHTRA,25-35,26,4,Good
Paid,Male,Post Graduate,Married,Kamrej,GUJARAT,25-35,28,4,Good
Paid,Male,Graduate,Married,Hindupur,ANDHRA PRADESH,25-35,30,4,Bad
Paid,Male,Self Employed,Married,Jaipur,Rajasthan,>35,37,4,Bad
Paid,Male,10th-12th,Unmarried,Bangalore South,KARNATAKA,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,TAMIL NADU,25-35,25,4,Excellent
Paid,Male,Graduate,Married,Hatkanangle,MAHARASHTRA,25-35,28,5,Excellent
Paid,Male,Self Employed,Married,Chennai,TAMIL NADU,25-35,32,4,Excellent
Paid,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,25-35,32,4,Excellent
Paid,Male,Post Graduate,Married,Bengaluru,Karnataka,25-35,31,5,Excellent
Paid,Male,Graduate,Married,Ahmedabad,GUJARAT,25-35,32,3,Excellent
Paid,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,31,4,Fair
Paid,Male,Self Employed,Married,Mumbai,MAHARASHTRA,25-35,33,4,Good
Paid,Male,Post Graduate,Married,Ahmadabad City,GUJARAT,25-35,35,6,Fair
Paid,Male,Post Graduate,Married,Sriperumbudur,TAMIL NADU,25-35,31,5,Bad
Paid,Male,NA,Unmarried,Indore,MADHYA PRADESH,25-35,26,3,Excellent
Paid,Male,Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,31,5,Excellent
Paid,Male,Post Graduate,Unmarried,Osmanabad,MAHARASHTRA,<25,24,4,Bad
